State,make,model,index
VA,CHEVROLET,SPARK,0
VT,CHEVROLET,SPARK,0
WA,CHEVROLET,SPARK,0
WI,CHEVROLET,SPARK,0
WV,CHEVROLET,SPARK,0
WY,CHEVROLET,SPARK,0
AK,KIA,SPORTAGE,0
AL,KIA,SPORTAGE,0
AR,KIA,SPORTAGE,0
AZ,KIA,SPORTAGE,0
CA,KIA,SPORTAGE,0.18
CO,KIA,SPORTAGE,0.28
CT,KIA,SPORTAGE,0
DC,KIA,SPORTAGE,0
DE,KIA,SPORTAGE,0
FL,KIA,SPORTAGE,0.22
GA,KIA,SPORTAGE,0.09
HI,KIA,SPORTAGE,0
IA,KIA,SPORTAGE,0
ID,KIA,SPORTAGE,0.41
IL,KIA,SPORTAGE,0.09
IN,KIA,SPORTAGE,0
KS,KIA,SPORTAGE,0
KY,KIA,SPORTAGE,0
LA,KIA,SPORTAGE,0
MA,KIA,SPORTAGE,0
MD,KIA,SPORTAGE,0.1
ME,KIA,SPORTAGE,0
MI,KIA,SPORTAGE,0.08
MN,KIA,SPORTAGE,0.2
MO,KIA,SPORTAGE,0.34
MS,KIA,SPORTAGE,0.05
MT,KIA,SPORTAGE,0
NC,KIA,SPORTAGE,0
ND,KIA,SPORTAGE,0
NE,KIA,SPORTAGE,0.22
NH,KIA,SPORTAGE,0.14
NJ,KIA,SPORTAGE,0.12
NM,KIA,SPORTAGE,0.29
NV,KIA,SPORTAGE,1.22
NY,KIA,SPORTAGE,0
OH,KIA,SPORTAGE,0.06
OK,KIA,SPORTAGE,0
OR,KIA,SPORTAGE,0.85
PA,KIA,SPORTAGE,0.26
RI,KIA,SPORTAGE,0
SC,KIA,SPORTAGE,0
SD,KIA,SPORTAGE,0
TN,KIA,SPORTAGE,0.18
TX,KIA,SPORTAGE,0.25
UT,KIA,SPORTAGE,0
VA,KIA,SPORTAGE,0
VT,KIA,SPORTAGE,0.31
WA,KIA,SPORTAGE,0.26
WI,KIA,SPORTAGE,0
WV,KIA,SPORTAGE,0.35
WY,KIA,SPORTAGE,0.03
AK,MERCEDES-BENZ,SPRINTER,0
AL,MERCEDES-BENZ,SPRINTER,0
AR,MERCEDES-BENZ,SPRINTER,0
AZ,MERCEDES-BENZ,SPRINTER,0
CA,MERCEDES-BENZ,SPRINTER,0.81
CO,MERCEDES-BENZ,SPRINTER,0
CT,MERCEDES-BENZ,SPRINTER,0
DC,MERCEDES-BENZ,SPRINTER,0
DE,MERCEDES-BENZ,SPRINTER,0
FL,MERCEDES-BENZ,SPRINTER,0.73
GA,MERCEDES-BENZ,SPRINTER,0
HI,MERCEDES-BENZ,SPRINTER,0
IA,MERCEDES-BENZ,SPRINTER,0
ID,MERCEDES-BENZ,SPRINTER,0
IL,MERCEDES-BENZ,SPRINTER,0
IN,MERCEDES-BENZ,SPRINTER,0
KS,MERCEDES-BENZ,SPRINTER,0
KY,MERCEDES-BENZ,SPRINTER,0
LA,MERCEDES-BENZ,SPRINTER,0
MA,MERCEDES-BENZ,SPRINTER,0
MD,MERCEDES-BENZ,SPRINTER,0
ME,MERCEDES-BENZ,SPRINTER,0
MI,MERCEDES-BENZ,SPRINTER,0
MN,MERCEDES-BENZ,SPRINTER,0
MO,MERCEDES-BENZ,SPRINTER,0
MS,MERCEDES-BENZ,SPRINTER,0
MT,MERCEDES-BENZ,SPRINTER,0
NC,MERCEDES-BENZ,SPRINTER,0
ND,MERCEDES-BENZ,SPRINTER,0
NE,MERCEDES-BENZ,SPRINTER,0
NH,MERCEDES-BENZ,SPRINTER,0
NJ,MERCEDES-BENZ,SPRINTER,0
NM,MERCEDES-BENZ,SPRINTER,0
NV,MERCEDES-BENZ,SPRINTER,0
NY,MERCEDES-BENZ,SPRINTER,0
OH,MERCEDES-BENZ,SPRINTER,0
OK,MERCEDES-BENZ,SPRINTER,0
OR,MERCEDES-BENZ,SPRINTER,1.13
PA,MERCEDES-BENZ,SPRINTER,0
RI,MERCEDES-BENZ,SPRINTER,0
SC,MERCEDES-BENZ,SPRINTER,0
SD,MERCEDES-BENZ,SPRINTER,0
TN,MERCEDES-BENZ,SPRINTER,0
TX,MERCEDES-BENZ,SPRINTER,0
UT,MERCEDES-BENZ,SPRINTER,0
VA,MERCEDES-BENZ,SPRINTER,0
VT,MERCEDES-BENZ,SPRINTER,0
WA,MERCEDES-BENZ,SPRINTER,0
WI,MERCEDES-BENZ,SPRINTER,0
WV,MERCEDES-BENZ,SPRINTER,0
WY,MERCEDES-BENZ,SPRINTER,0
AK,CADILLAC,SRX,0
AL,CADILLAC,SRX,0
AR,CADILLAC,SRX,0
AZ,CADILLAC,SRX,0
CA,CADILLAC,SRX,0.19
CO,CADILLAC,SRX,4.57
CT,CADILLAC,SRX,0
DC,CADILLAC,SRX,0
DE,CADILLAC,SRX,0
FL,CADILLAC,SRX,0.26
GA,CADILLAC,SRX,0
HI,CADILLAC,SRX,0
IA,CADILLAC,SRX,0
ID,CADILLAC,SRX,2.76
IL,CADILLAC,SRX,2.86
IN,CADILLAC,SRX,0
KS,CADILLAC,SRX,0
KY,CADILLAC,SRX,19
LA,CADILLAC,SRX,0
MA,CADILLAC,SRX,0
MD,CADILLAC,SRX,0.32
ME,CADILLAC,SRX,0
MI,CADILLAC,SRX,7.68
MN,CADILLAC,SRX,19
MO,CADILLAC,SRX,0
MS,CADILLAC,SRX,0
MT,CADILLAC,SRX,0
NC,CADILLAC,SRX,0
ND,CADILLAC,SRX,0
NE,CADILLAC,SRX,0
NH,CADILLAC,SRX,0.36
NJ,CADILLAC,SRX,0
NM,CADILLAC,SRX,0.35
NV,CADILLAC,SRX,7.28
NY,CADILLAC,SRX,0
OH,CADILLAC,SRX,2.45
OK,CADILLAC,SRX,0
OR,CADILLAC,SRX,0
PA,CADILLAC,SRX,1.64
RI,CADILLAC,SRX,0
SC,CADILLAC,SRX,0
SD,CADILLAC,SRX,0
TN,CADILLAC,SRX,2.23
TX,CADILLAC,SRX,0.74
UT,CADILLAC,SRX,0
VA,CADILLAC,SRX,0
VT,CADILLAC,SRX,1.68
WA,CADILLAC,SRX,4.13
WI,CADILLAC,SRX,0
WV,CADILLAC,SRX,0
WY,CADILLAC,SRX,0
AK,CHEVROLET,SS,0
AL,CHEVROLET,SS,0
AR,CHEVROLET,SS,0
AZ,CHEVROLET,SS,0
CA,CHEVROLET,SS,0
CO,CHEVROLET,SS,0
CT,CHEVROLET,SS,0
DC,CHEVROLET,SS,0
DE,CHEVROLET,SS,0
FL,CHEVROLET,SS,0
GA,CHEVROLET,SS,0
HI,CHEVROLET,SS,0
IA,CHEVROLET,SS,0
ID,CHEVROLET,SS,0
IL,CHEVROLET,SS,0
IN,CHEVROLET,SS,0
KS,CHEVROLET,SS,0
KY,CHEVROLET,SS,0
LA,CHEVROLET,SS,0
MA,CHEVROLET,SS,0
MD,CHEVROLET,SS,0
ME,CHEVROLET,SS,0
MI,CHEVROLET,SS,0
MN,CHEVROLET,SS,0
MO,CHEVROLET,SS,0
MS,CHEVROLET,SS,0
MT,CHEVROLET,SS,0
NC,CHEVROLET,SS,0
ND,CHEVROLET,SS,0
NE,CHEVROLET,SS,0
NH,CHEVROLET,SS,0
NJ,CHEVROLET,SS,0
NM,CHEVROLET,SS,0
NV,CHEVROLET,SS,0
NY,CHEVROLET,SS,0
OH,CHEVROLET,SS,0
OK,CHEVROLET,SS,0
OR,CHEVROLET,SS,0
PA,CHEVROLET,SS,0
RI,CHEVROLET,SS,0
SC,CHEVROLET,SS,0
SD,CHEVROLET,SS,0
TN,CHEVROLET,SS,0
TX,CHEVROLET,SS,0
UT,CHEVROLET,SS,0
VA,CHEVROLET,SS,0
VT,CHEVROLET,SS,0
WA,CHEVROLET,SS,0
WI,CHEVROLET,SS,0
WV,CHEVROLET,SS,0
WY,CHEVROLET,SS,0
AK,CHEVROLET,SUBURBAN,0
AL,CHEVROLET,SUBURBAN,0
AR,CHEVROLET,SUBURBAN,0
AZ,CHEVROLET,SUBURBAN,0
CA,CHEVROLET,SUBURBAN,0.66
CO,CHEVROLET,SUBURBAN,0.76
CT,CHEVROLET,SUBURBAN,0
DC,CHEVROLET,SUBURBAN,0
DE,CHEVROLET,SUBURBAN,0
FL,CHEVROLET,SUBURBAN,0.42
GA,CHEVROLET,SUBURBAN,0
HI,CHEVROLET,SUBURBAN,0
IA,CHEVROLET,SUBURBAN,1.57
ID,CHEVROLET,SUBURBAN,0
IL,CHEVROLET,SUBURBAN,1.93
IN,CHEVROLET,SUBURBAN,0
KS,CHEVROLET,SUBURBAN,0
KY,CHEVROLET,SUBURBAN,0
LA,CHEVROLET,SUBURBAN,1.36
MA,CHEVROLET,SUBURBAN,0
MD,CHEVROLET,SUBURBAN,0
ME,CHEVROLET,SUBURBAN,0
MI,CHEVROLET,SUBURBAN,0
MN,CHEVROLET,SUBURBAN,0
MO,CHEVROLET,SUBURBAN,0
MS,CHEVROLET,SUBURBAN,0
MT,CHEVROLET,SUBURBAN,0
NC,CHEVROLET,SUBURBAN,6.2
ND,CHEVROLET,SUBURBAN,0
NE,CHEVROLET,SUBURBAN,0
NH,CHEVROLET,SUBURBAN,0.46
NJ,CHEVROLET,SUBURBAN,0
NM,CHEVROLET,SUBURBAN,3.05
NV,CHEVROLET,SUBURBAN,5.67
NY,CHEVROLET,SUBURBAN,0
OH,CHEVROLET,SUBURBAN,0
OK,CHEVROLET,SUBURBAN,6.21
OR,CHEVROLET,SUBURBAN,0
PA,CHEVROLET,SUBURBAN,0
RI,CHEVROLET,SUBURBAN,0
SC,CHEVROLET,SUBURBAN,0
SD,CHEVROLET,SUBURBAN,0
TN,CHEVROLET,SUBURBAN,0
TX,CHEVROLET,SUBURBAN,0.58
UT,CHEVROLET,SUBURBAN,4.11
VA,CHEVROLET,SUBURBAN,0
VT,CHEVROLET,SUBURBAN,1.72
WA,CHEVROLET,SUBURBAN,0.57
WI,CHEVROLET,SUBURBAN,0
WV,CHEVROLET,SUBURBAN,0
WY,CHEVROLET,SUBURBAN,0
AK,TOYOTA,TACOMA,5
AL,TOYOTA,TACOMA,0
AR,TOYOTA,TACOMA,1.88
AZ,TOYOTA,TACOMA,4.35
CA,TOYOTA,TACOMA,3.05
CO,TOYOTA,TACOMA,4.33
CT,TOYOTA,TACOMA,0
DC,TOYOTA,TACOMA,4.01
DE,TOYOTA,TACOMA,0
FL,TOYOTA,TACOMA,1.64
GA,TOYOTA,TACOMA,0.61
HI,TOYOTA,TACOMA,0
IA,TOYOTA,TACOMA,0.4
ID,TOYOTA,TACOMA,3.34
IL,TOYOTA,TACOMA,1.66
IN,TOYOTA,TACOMA,1.14
KS,TOYOTA,TACOMA,5
KY,TOYOTA,TACOMA,2.46
LA,TOYOTA,TACOMA,2.78
MA,TOYOTA,TACOMA,0
MD,TOYOTA,TACOMA,2.55
ME,TOYOTA,TACOMA,4.2
MI,TOYOTA,TACOMA,0.1
MN,TOYOTA,TACOMA,1.33
MO,TOYOTA,TACOMA,3.85
MS,TOYOTA,TACOMA,1.05
MT,TOYOTA,TACOMA,5
NC,TOYOTA,TACOMA,0
ND,TOYOTA,TACOMA,0.67
NE,TOYOTA,TACOMA,3.88
NH,TOYOTA,TACOMA,4.34
NJ,TOYOTA,TACOMA,4.66
NM,TOYOTA,TACOMA,3.28
NV,TOYOTA,TACOMA,4.77
NY,TOYOTA,TACOMA,0
OH,TOYOTA,TACOMA,1.49
OK,TOYOTA,TACOMA,0.55
OR,TOYOTA,TACOMA,4.87
PA,TOYOTA,TACOMA,1.26
RI,TOYOTA,TACOMA,0
SC,TOYOTA,TACOMA,3.83
SD,TOYOTA,TACOMA,0
TN,TOYOTA,TACOMA,2.48
TX,TOYOTA,TACOMA,2.11
UT,TOYOTA,TACOMA,3.83
VA,TOYOTA,TACOMA,0
VT,TOYOTA,TACOMA,2.04
WA,TOYOTA,TACOMA,4.13
WI,TOYOTA,TACOMA,4.73
WV,TOYOTA,TACOMA,3.08
WY,TOYOTA,TACOMA,5
AK,CHEVROLET,TAHOE,0
AL,CHEVROLET,TAHOE,0
AR,CHEVROLET,TAHOE,0
AZ,CHEVROLET,TAHOE,3.11
CA,CHEVROLET,TAHOE,3.05
CO,CHEVROLET,TAHOE,0
CT,CHEVROLET,TAHOE,0
DC,CHEVROLET,TAHOE,0
DE,CHEVROLET,TAHOE,0
FL,CHEVROLET,TAHOE,0.82
GA,CHEVROLET,TAHOE,0.69
HI,CHEVROLET,TAHOE,0
IA,CHEVROLET,TAHOE,5.41
ID,CHEVROLET,TAHOE,0
IL,CHEVROLET,TAHOE,2.18
IN,CHEVROLET,TAHOE,7
KS,CHEVROLET,TAHOE,7
KY,CHEVROLET,TAHOE,0.55
LA,CHEVROLET,TAHOE,1.07
MA,CHEVROLET,TAHOE,0
MD,CHEVROLET,TAHOE,0
ME,CHEVROLET,TAHOE,0
MI,CHEVROLET,TAHOE,1.28
MN,CHEVROLET,TAHOE,7
MO,CHEVROLET,TAHOE,7
MS,CHEVROLET,TAHOE,0
MT,CHEVROLET,TAHOE,4.07
NC,CHEVROLET,TAHOE,0.59
ND,CHEVROLET,TAHOE,0
NE,CHEVROLET,TAHOE,0
NH,CHEVROLET,TAHOE,1.4
NJ,CHEVROLET,TAHOE,0
NM,CHEVROLET,TAHOE,3.17
NV,CHEVROLET,TAHOE,0.18
NY,CHEVROLET,TAHOE,1.7
OH,CHEVROLET,TAHOE,4.07
OK,CHEVROLET,TAHOE,0.79
OR,CHEVROLET,TAHOE,5.57
PA,CHEVROLET,TAHOE,5.19
RI,CHEVROLET,TAHOE,0
SC,CHEVROLET,TAHOE,0
SD,CHEVROLET,TAHOE,4.76
TN,CHEVROLET,TAHOE,7
TX,CHEVROLET,TAHOE,1.84
UT,CHEVROLET,TAHOE,0.83
VA,CHEVROLET,TAHOE,0
VT,CHEVROLET,TAHOE,2.39
WA,CHEVROLET,TAHOE,2.23
WI,CHEVROLET,TAHOE,0
WV,CHEVROLET,TAHOE,0
WY,CHEVROLET,TAHOE,7
AK,FORD,TAURUS,0
AL,FORD,TAURUS,0
AR,FORD,TAURUS,0
AZ,FORD,TAURUS,0.16
CA,FORD,TAURUS,0.13
CO,FORD,TAURUS,0
CT,FORD,TAURUS,0
DC,FORD,TAURUS,0
DE,FORD,TAURUS,0
FL,FORD,TAURUS,0.47
GA,FORD,TAURUS,0
HI,FORD,TAURUS,0
IA,FORD,TAURUS,0
ID,FORD,TAURUS,0
IL,FORD,TAURUS,0.33
IN,FORD,TAURUS,0
KS,FORD,TAURUS,0
KY,FORD,TAURUS,5.04
LA,FORD,TAURUS,6.58
MA,FORD,TAURUS,0
MD,FORD,TAURUS,0
ME,FORD,TAURUS,0
MI,FORD,TAURUS,3.94
MN,FORD,TAURUS,3.53
MO,FORD,TAURUS,0
MS,FORD,TAURUS,1.15
MT,FORD,TAURUS,0
NC,FORD,TAURUS,0
ND,FORD,TAURUS,0
NE,FORD,TAURUS,0
NH,FORD,TAURUS,1.34
NJ,FORD,TAURUS,0.37
NM,FORD,TAURUS,0
NV,FORD,TAURUS,0
NY,FORD,TAURUS,0
OH,FORD,TAURUS,0
OK,FORD,TAURUS,0
OR,FORD,TAURUS,0
PA,FORD,TAURUS,5.4
RI,FORD,TAURUS,0
SC,FORD,TAURUS,0
SD,FORD,TAURUS,0
TN,FORD,TAURUS,0
TX,FORD,TAURUS,0.29
UT,FORD,TAURUS,0
VA,FORD,TAURUS,0
VT,FORD,TAURUS,6.84
WA,FORD,TAURUS,1.6
WI,FORD,TAURUS,8
WV,FORD,TAURUS,0
WY,FORD,TAURUS,0
AK,SCION,TC,0
AL,SCION,TC,0
AR,SCION,TC,0.18
AZ,SCION,TC,0
CA,SCION,TC,0.26
CO,SCION,TC,0.11
CT,SCION,TC,0
DC,SCION,TC,0
DE,SCION,TC,0
FL,SCION,TC,0.29
GA,SCION,TC,0.03
HI,SCION,TC,0
IA,SCION,TC,0
ID,SCION,TC,0
IL,SCION,TC,0
IN,SCION,TC,0
KS,SCION,TC,0
KY,SCION,TC,0
LA,SCION,TC,0.23
MA,SCION,TC,0
MD,SCION,TC,0.13
ME,SCION,TC,0
MI,SCION,TC,0
MN,SCION,TC,0
MO,SCION,TC,0
MS,SCION,TC,0
MT,SCION,TC,0
NC,SCION,TC,0
ND,SCION,TC,0
NE,SCION,TC,0
NH,SCION,TC,0
NJ,SCION,TC,0.09
NM,SCION,TC,0.19
NV,SCION,TC,0
NY,SCION,TC,0
OH,SCION,TC,0
OK,SCION,TC,0.02
OR,SCION,TC,0
PA,SCION,TC,0
RI,SCION,TC,0
SC,SCION,TC,1.11
SD,SCION,TC,0
TN,SCION,TC,0
TX,SCION,TC,0.22
UT,SCION,TC,0
VA,SCION,TC,0
VT,SCION,TC,0.14
WA,SCION,TC,0.18
WI,SCION,TC,0
WV,SCION,TC,0.14
WY,SCION,TC,0
AK,GMC,TERRAIN,0
AL,GMC,TERRAIN,0
AR,GMC,TERRAIN,0
AZ,GMC,TERRAIN,0
CA,GMC,TERRAIN,0.35
CO,GMC,TERRAIN,0.75
CT,GMC,TERRAIN,0
DC,GMC,TERRAIN,0.44
DE,GMC,TERRAIN,0
FL,GMC,TERRAIN,0.34
GA,GMC,TERRAIN,0.33
HI,GMC,TERRAIN,0
IA,GMC,TERRAIN,0
ID,GMC,TERRAIN,0.46
IL,GMC,TERRAIN,0.47
IN,GMC,TERRAIN,0
KS,GMC,TERRAIN,3.97
KY,GMC,TERRAIN,0.77
LA,GMC,TERRAIN,0.57
MA,GMC,TERRAIN,0
MD,GMC,TERRAIN,0.66
ME,GMC,TERRAIN,0.52
MI,GMC,TERRAIN,1.53
MN,GMC,TERRAIN,0
MO,GMC,TERRAIN,0.66
MS,GMC,TERRAIN,0.57
MT,GMC,TERRAIN,0
NC,GMC,TERRAIN,0
ND,GMC,TERRAIN,0
NE,GMC,TERRAIN,0.51
NH,GMC,TERRAIN,0.73
NJ,GMC,TERRAIN,0
NM,GMC,TERRAIN,2.51
NV,GMC,TERRAIN,0.19
NY,GMC,TERRAIN,1.09
OH,GMC,TERRAIN,1.5
OK,GMC,TERRAIN,0
OR,GMC,TERRAIN,0
PA,GMC,TERRAIN,0.51
RI,GMC,TERRAIN,0
SC,GMC,TERRAIN,0.58
SD,GMC,TERRAIN,0
TN,GMC,TERRAIN,0.36
TX,GMC,TERRAIN,0.58
UT,GMC,TERRAIN,2.43
VA,GMC,TERRAIN,0
VT,GMC,TERRAIN,0.52
WA,GMC,TERRAIN,0
WI,GMC,TERRAIN,0.42
WV,GMC,TERRAIN,0.14
WY,GMC,TERRAIN,0
AK,VOLKSWAGEN,TIGUAN,0
AL,VOLKSWAGEN,TIGUAN,0
AR,VOLKSWAGEN,TIGUAN,0.03
AZ,VOLKSWAGEN,TIGUAN,0
CA,VOLKSWAGEN,TIGUAN,0.54
CO,VOLKSWAGEN,TIGUAN,0.1
CT,VOLKSWAGEN,TIGUAN,0
DC,VOLKSWAGEN,TIGUAN,0
DE,VOLKSWAGEN,TIGUAN,0.24
FL,VOLKSWAGEN,TIGUAN,0.31
GA,VOLKSWAGEN,TIGUAN,0
HI,VOLKSWAGEN,TIGUAN,0
IA,VOLKSWAGEN,TIGUAN,0
ID,VOLKSWAGEN,TIGUAN,0
IL,VOLKSWAGEN,TIGUAN,0
IN,VOLKSWAGEN,TIGUAN,0
KS,VOLKSWAGEN,TIGUAN,0
KY,VOLKSWAGEN,TIGUAN,0
LA,VOLKSWAGEN,TIGUAN,0
MA,VOLKSWAGEN,TIGUAN,0
MD,VOLKSWAGEN,TIGUAN,0
ME,VOLKSWAGEN,TIGUAN,0.1
MI,VOLKSWAGEN,TIGUAN,0
MN,VOLKSWAGEN,TIGUAN,0
MO,VOLKSWAGEN,TIGUAN,0
MS,VOLKSWAGEN,TIGUAN,0
MT,VOLKSWAGEN,TIGUAN,0
NC,VOLKSWAGEN,TIGUAN,0
ND,VOLKSWAGEN,TIGUAN,0
NE,VOLKSWAGEN,TIGUAN,0
NH,VOLKSWAGEN,TIGUAN,0.61
NJ,VOLKSWAGEN,TIGUAN,0
NM,VOLKSWAGEN,TIGUAN,0.37
NV,VOLKSWAGEN,TIGUAN,0
NY,VOLKSWAGEN,TIGUAN,0
OH,VOLKSWAGEN,TIGUAN,0
OK,VOLKSWAGEN,TIGUAN,0
OR,VOLKSWAGEN,TIGUAN,0
PA,VOLKSWAGEN,TIGUAN,0
RI,VOLKSWAGEN,TIGUAN,0
SC,VOLKSWAGEN,TIGUAN,0
SD,VOLKSWAGEN,TIGUAN,0
TN,VOLKSWAGEN,TIGUAN,0
TX,VOLKSWAGEN,TIGUAN,0.1
UT,VOLKSWAGEN,TIGUAN,0
VA,VOLKSWAGEN,TIGUAN,0
VT,VOLKSWAGEN,TIGUAN,0
WA,VOLKSWAGEN,TIGUAN,0.04
WI,VOLKSWAGEN,TIGUAN,0
WV,VOLKSWAGEN,TIGUAN,0.01
WY,VOLKSWAGEN,TIGUAN,0
AK,NISSAN,TITAN,0
AL,NISSAN,TITAN,0
AR,NISSAN,TITAN,0.06
AZ,NISSAN,TITAN,0
CA,NISSAN,TITAN,0
CO,NISSAN,TITAN,0
CT,NISSAN,TITAN,0
DC,NISSAN,TITAN,0
DE,NISSAN,TITAN,0
FL,NISSAN,TITAN,0.06
GA,NISSAN,TITAN,0
HI,NISSAN,TITAN,0
IA,NISSAN,TITAN,0
ID,NISSAN,TITAN,0
IL,NISSAN,TITAN,0
IN,NISSAN,TITAN,0
KS,NISSAN,TITAN,0
KY,NISSAN,TITAN,0
LA,NISSAN,TITAN,0
MA,NISSAN,TITAN,0
MD,NISSAN,TITAN,0
ME,NISSAN,TITAN,0
MI,NISSAN,TITAN,0
MN,NISSAN,TITAN,0
MO,NISSAN,TITAN,0
MS,NISSAN,TITAN,0
MT,NISSAN,TITAN,0
NC,NISSAN,TITAN,0
ND,NISSAN,TITAN,0
NE,NISSAN,TITAN,0
NH,NISSAN,TITAN,0
NJ,NISSAN,TITAN,0
NM,NISSAN,TITAN,0
NV,NISSAN,TITAN,0
NY,NISSAN,TITAN,0
OH,NISSAN,TITAN,0
OK,NISSAN,TITAN,0.03
OR,NISSAN,TITAN,0
PA,NISSAN,TITAN,0
RI,NISSAN,TITAN,0
SC,NISSAN,TITAN,0
SD,NISSAN,TITAN,0
TN,NISSAN,TITAN,0
TX,NISSAN,TITAN,0.04
UT,NISSAN,TITAN,0
VA,NISSAN,TITAN,0
VT,NISSAN,TITAN,0.03
WA,NISSAN,TITAN,0
WI,NISSAN,TITAN,0
WV,NISSAN,TITAN,0
WY,NISSAN,TITAN,0
AK,ACURA,TL,0
AL,ACURA,TL,0
AR,ACURA,TL,0.1
AZ,ACURA,TL,0
CA,ACURA,TL,0.01
CO,ACURA,TL,0
CT,ACURA,TL,0
DC,ACURA,TL,0.13
DE,ACURA,TL,0
FL,ACURA,TL,0
GA,ACURA,TL,0.01
HI,ACURA,TL,0
IA,ACURA,TL,0
ID,ACURA,TL,0
IL,ACURA,TL,0
IN,ACURA,TL,0
KS,ACURA,TL,0
KY,ACURA,TL,0
LA,ACURA,TL,0.05
MA,ACURA,TL,0
MD,ACURA,TL,0.03
ME,ACURA,TL,0.02
MI,ACURA,TL,0
MN,ACURA,TL,0
MO,ACURA,TL,0
MS,ACURA,TL,0
MT,ACURA,TL,0
NC,ACURA,TL,0
ND,ACURA,TL,0
NE,ACURA,TL,0
NH,ACURA,TL,0.02
NJ,ACURA,TL,0
NM,ACURA,TL,0.01
NV,ACURA,TL,0.06
NY,ACURA,TL,0
OH,ACURA,TL,0.15
OK,ACURA,TL,0
OR,ACURA,TL,0
PA,ACURA,TL,0.03
RI,ACURA,TL,0.15
SC,ACURA,TL,0
SD,ACURA,TL,0
TN,ACURA,TL,0.01
TX,ACURA,TL,0.02
UT,ACURA,TL,0
VA,ACURA,TL,0
VT,ACURA,TL,0
WA,ACURA,TL,0.01
WI,ACURA,TL,0.08
WV,ACURA,TL,0
WY,ACURA,TL,0
AK,ACURA,TLX,0
AL,ACURA,TLX,0
AR,ACURA,TLX,14.88
AZ,ACURA,TLX,0
CA,ACURA,TLX,1.44
CO,ACURA,TLX,0
CT,ACURA,TLX,0
DC,ACURA,TLX,20.18
DE,ACURA,TLX,0
FL,ACURA,TLX,0.32
GA,ACURA,TLX,1.6
HI,ACURA,TLX,0
IA,ACURA,TLX,0
ID,ACURA,TLX,0
IL,ACURA,TLX,0
IN,ACURA,TLX,0
KS,ACURA,TLX,0
KY,ACURA,TLX,0
LA,ACURA,TLX,7.48
MA,ACURA,TLX,0
MD,ACURA,TLX,4.24
ME,ACURA,TLX,3.83
MI,ACURA,TLX,0
MN,ACURA,TLX,0
MO,ACURA,TLX,0
MS,ACURA,TLX,0
MT,ACURA,TLX,0
NC,ACURA,TLX,0
ND,ACURA,TLX,0
NE,ACURA,TLX,0
NH,ACURA,TLX,2.77
NJ,ACURA,TLX,0
NM,ACURA,TLX,2.19
NV,ACURA,TLX,9.14
NY,ACURA,TLX,0
OH,ACURA,TLX,22.85
OK,ACURA,TLX,0
OR,ACURA,TLX,0
PA,ACURA,TLX,4.04
RI,ACURA,TLX,22.85
SC,ACURA,TLX,0
SD,ACURA,TLX,0
TN,ACURA,TLX,1.71
TX,ACURA,TLX,3.63
UT,ACURA,TLX,0
VA,ACURA,TLX,0
VT,ACURA,TLX,0
WA,ACURA,TLX,1.59
WI,ACURA,TLX,12.24
WV,ACURA,TLX,0
WY,ACURA,TLX,0
AK,VOLKSWAGEN,TOUAREG,0
AL,VOLKSWAGEN,TOUAREG,0
AR,VOLKSWAGEN,TOUAREG,0
AZ,VOLKSWAGEN,TOUAREG,0
CA,VOLKSWAGEN,TOUAREG,0
CO,VOLKSWAGEN,TOUAREG,0
CT,VOLKSWAGEN,TOUAREG,0
DC,VOLKSWAGEN,TOUAREG,0
DE,VOLKSWAGEN,TOUAREG,0
FL,VOLKSWAGEN,TOUAREG,0
GA,VOLKSWAGEN,TOUAREG,0
HI,VOLKSWAGEN,TOUAREG,0
IA,VOLKSWAGEN,TOUAREG,0
ID,VOLKSWAGEN,TOUAREG,0
IL,VOLKSWAGEN,TOUAREG,0
IN,VOLKSWAGEN,TOUAREG,0
KS,VOLKSWAGEN,TOUAREG,0
KY,VOLKSWAGEN,TOUAREG,0
LA,VOLKSWAGEN,TOUAREG,0
MA,VOLKSWAGEN,TOUAREG,0
MD,VOLKSWAGEN,TOUAREG,0
ME,VOLKSWAGEN,TOUAREG,0
MI,VOLKSWAGEN,TOUAREG,0
MN,VOLKSWAGEN,TOUAREG,0
MO,VOLKSWAGEN,TOUAREG,0
MS,VOLKSWAGEN,TOUAREG,0
MT,VOLKSWAGEN,TOUAREG,0
NC,VOLKSWAGEN,TOUAREG,0
ND,VOLKSWAGEN,TOUAREG,0
NE,VOLKSWAGEN,TOUAREG,0
NH,VOLKSWAGEN,TOUAREG,0
NJ,VOLKSWAGEN,TOUAREG,0
NM,VOLKSWAGEN,TOUAREG,0.05
NV,VOLKSWAGEN,TOUAREG,0
NY,VOLKSWAGEN,TOUAREG,0
OH,VOLKSWAGEN,TOUAREG,0
OK,VOLKSWAGEN,TOUAREG,0
OR,VOLKSWAGEN,TOUAREG,0
PA,VOLKSWAGEN,TOUAREG,0
RI,VOLKSWAGEN,TOUAREG,0
SC,VOLKSWAGEN,TOUAREG,0
SD,VOLKSWAGEN,TOUAREG,0
TN,VOLKSWAGEN,TOUAREG,0
TX,VOLKSWAGEN,TOUAREG,0
UT,VOLKSWAGEN,TOUAREG,0
VA,VOLKSWAGEN,TOUAREG,0
VT,VOLKSWAGEN,TOUAREG,0
WA,VOLKSWAGEN,TOUAREG,0
WI,VOLKSWAGEN,TOUAREG,0
WV,VOLKSWAGEN,TOUAREG,0
